-3.4451	4.8171	9.2456	0.20724	0.33547	-7.9503	-11.072	-15.283	-5.31	-4.7856	6.1597
-3.4556	4.7781	9.2968	0.23837	0.40122	-7.9538	-11.026	-15.383	-5.3258	-4.8817	6.1342
-3.4661	4.7391	9.348	0.2695	0.46697	-7.9574	-10.98	-15.483	-5.3415	-4.9778	6.1087
-3.4766	4.7	9.3991	0.30062	0.53272	-7.961	-10.935	-15.583	-5.3573	-5.0739	6.0833
-3.4871	4.661	9.4503	0.33175	0.59847	-7.9645	-10.889	-15.683	-5.373	-5.17	6.0578
-3.4976	4.622	9.5015	0.36288	0.66422	-7.9681	-10.843	-15.783	-5.3887	-5.2661	6.0323
-3.5081	4.5829	9.5527	0.39401	0.72996	-7.9716	-10.797	-15.883	-5.4045	-5.3622	6.0068
-3.5186	4.5439	9.6039	0.42514	0.79571	-7.9752	-10.752	-15.983	-5.4202	-5.4583	5.9814
-3.5291	4.5049	9.655	0.45627	0.86146	-7.9788	-10.706	-16.083	-5.4359	-5.5543	5.9559
-3.5396	4.4658	9.7062	0.4874	0.92721	-7.9823	-10.66	-16.183	-5.4517	-5.6504	5.9304
-3.5501	4.4268	9.7574	0.51853	0.99296	-7.9859	-10.614	-16.283	-5.4674	-5.7465	5.9049
-3.5544	4.3782	9.7928	0.55662	1.0506	-7.9671	-10.55	-16.357	-5.4853	-5.8381	5.8589
-3.5559	4.3252	9.821	0.59793	1.1046	-7.9381	-10.476	-16.418	-5.5043	-5.9276	5.8033
-3.5574	4.2722	9.8493	0.63924	1.1586	-7.909	-10.402	-16.479	-5.5232	-6.0171	5.7478
-3.5589	4.2192	9.8775	0.68054	1.2125	-7.8799	-10.329	-16.54	-5.5421	-6.1066	5.6922
-3.5604	4.1662	9.9057	0.72185	1.2665	-7.8509	-10.255	-16.601	-5.561	-6.1961	5.6367
-3.5619	4.1132	9.9339	0.76316	1.3204	-7.8218	-10.181	-16.662	-5.5799	-6.2855	5.5811
-3.5634	4.0602	9.9621	0.80447	1.3744	-7.7928	-10.108	-16.723	-5.5988	-6.375	5.5256
-3.5649	4.0072	9.9903	0.84577	1.4283	-7.7637	-10.034	-16.784	-5.6178	-6.4645	5.47
-3.5664	3.9542	10.018	0.88708	1.4823	-7.7347	-9.9604	-16.845	-5.6367	-6.554	5.4145
-3.5679	3.9012	10.047	0.92839	1.5363	-7.7056	-9.8867	-16.906	-5.6556	-6.6435	5.3589
-3.5694	3.8482	10.075	0.96969	1.5902	-7.6766	-9.8131	-16.967	-5.6745	-6.733	5.3034
-3.5709	3.7952	10.103	1.011	1.6442	-7.6475	-9.7394	-17.028	-5.6934	-6.8225	5.2478
-3.5724	3.7422	10.131	1.0523	1.6981	-7.6184	-9.6658	-17.09	-5.7123	-6.9119	5.1923
-3.5739	3.6892	10.159	1.0936	1.7521	-7.5894	-9.5921	-17.151	-5.7313	-7.0014	5.1367
-3.5754	3.6362	10.188	1.1349	1.806	-7.5603	-9.5185	-17.212	-5.7502	-7.0909	5.0812
-3.5769	3.5832	10.216	1.1762	1.86	-7.5313	-9.4448	-17.273	-5.7691	-7.1804	5.0256
-3.5784	3.5302	10.244	1.2175	1.914	-7.5022	-9.3712	-17.334	-5.788	-7.2699	4.9701
-3.5799	3.4772	10.272	1.2588	1.9679	-7.4732	-9.2975	-17.395	-5.8069	-7.3594	4.9145
-3.5814	3.4242	10.3	1.3002	2.0219	-7.4441	-9.2239	-17.456	-5.8259	-7.4489	4.859
-3.5829	3.3712	10.329	1.3415	2.0758	-7.415	-9.1502	-17.517	-5.8448	-7.5383	4.8034
-3.5844	3.3182	10.357	1.3828	2.1298	-7.386	-9.0766	-17.578	-5.8637	-7.6278	4.7478
-3.5859	3.2652	10.385	1.4241	2.1837	-7.3569	-9.0029	-17.639	-5.8826	-7.7173	4.6923
-3.5874	3.2122	10.413	1.4654	2.2377	-7.3279	-8.9293	-17.7	-5.9015	-7.8068	4.6367
-3.5889	3.1592	10.441	1.5067	2.2917	-7.2988	-8.8556	-17.761	-5.9204	-7.8963	4.5812
